gene	chromosome	posStart	posEnd	exonRank	medianDepth
KDM5C	X	53239848	53240049	11	17
KDM5C	X	53240669	53240847	10	14
KDM5C	X	53240959	53241098	9	15
KDM5C	X	53243861	53244039	8	15
KDM5C	X	53244967	53245168	7	15
KDM5C	X	53245246	53245389	6	15
KDM5C	X	53246315	53246469	5	14
KDM5C	X	53246968	53247158	4	20
KDM5C	X	53247448	53247590	3	17
KDM5C	X	53250011	53250108	2	18
KDM5C	X	53253912	53254071	1	17
DDX3X	X	41193506	41193560	1	19
DDX3X	X	41196651	41196728	2	11
DDX3X	X	41198279	41198346	3	19
DDX3X	X	41200727	41200879	4	18
DDX3X	X	41201738	41201916	5	11
DDX3X	X	41201980	41202099	6	26
DDX3X	X	41202459	41202614	7	25
DDX3X	X	41202980	41203085	8	18
DDX3X	X	41203273	41203391	9	23
DDX3X	X	41203482	41203662	10	19
DDX3X	X	41204423	41204587	11	12
DDX3X	X	41204647	41204811	12	15
DDX3X	X	41205472	41205673	13	13
DDX3X	X	41205748	41205885	14	17
DDX3X	X	41206102	41206275	15	18
DDX3X	X	41206555	41206714	16	15
DDX3X	X	41206883	41206972	17	15
USP32	17	58256616	58256799	34	0
USP32	17	58257896	58258008	33	0
USP32	17	58258675	58259119	32	0
USP32	17	58260516	58260824	31	0
USP32	17	58262811	58263022	30	0
USP32	17	58267914	58268054	29	0
USP32	17	58270195	58270301	28	0
USP32	17	58275611	58275815	27	0
USP32	17	58282798	58283029	26	0
USP32	17	58284372	58284503	25	0
USP32	17	58285410	58285581	24	0
USP32	17	58286005	58286199	23	0
USP32	17	58286721	58286914	22	0
USP32	17	58288364	58288489	21	0
USP32	17	58288727	58288885	20	0
USP32	17	58289375	58289469	19	0
USP32	17	58290932	58291033	18	0
USP32	17	58291971	58292145	17	0
USP32	17	58297021	58297158	16	0
USP32	17	58299760	58299920	15	0
USP32	17	58300762	58300957	14	0
USP32	17	58303390	58303602	13	0
USP32	17	58313489	58313611	12	0
USP32	17	58329732	58329813	11	0
USP32	17	58332526	58332629	10	0
USP32	17	58342763	58342845	9	0
USP32	17	58343327	58343462	8	0
USP32	17	58346801	58346928	7	0
USP32	17	58348701	58348852	6	0
USP32	17	58365874	58366053	5	0
USP32	17	58372034	58372172	4	0
USP32	17	58378950	58379075	3	0
USP32	17	58422832	58422979	2	0
USP32	17	58469233	58469300	1	0
DOCK8	9	214977	215039	1	0
DOCK8	9	271617	271739	2	0
DOCK8	9	286451	286646	3	0
DOCK8	9	289500	289591	4	0
DOCK8	9	304571	304714	5	0
DOCK8	9	311944	312176	6	0
DOCK8	9	317033	317138	7	0
DOCK8	9	325661	325747	8	0
DOCK8	9	328012	328181	9	0
DOCK8	9	332388	332488	10	0
DOCK8	9	334215	334394	11	0
DOCK8	9	336572	336728	12	0
DOCK8	9	338996	339109	13	0
DOCK8	9	340149	340331	14	0
DOCK8	9	368008	368145	15	0
DOCK8	9	370220	370310	16	0
DOCK8	9	371418	371576	17	0
DOCK8	9	372175	372296	18	0
DOCK8	9	376200	376315	19	0
DOCK8	9	376967	377221	20	0
DOCK8	9	379761	379945	21	0
DOCK8	9	382503	382695	22	0
DOCK8	9	386321	386436	23	0
DOCK8	9	390461	390576	24	0
DOCK8	9	396775	396944	25	0
DOCK8	9	399136	399269	26	0
DOCK8	9	404908	405083	27	0
DOCK8	9	406920	407079	28	0
DOCK8	9	414772	414961	29	0
DOCK8	9	418058	418217	30	0
DOCK8	9	420391	420593	31	0
DOCK8	9	420939	421088	32	0
DOCK8	9	422038	422145	33	0
DOCK8	9	426875	426991	34	0
DOCK8	9	428352	428506	35	0
DOCK8	9	429692	429864	36	0
DOCK8	9	432156	432334	37	0
DOCK8	9	433865	433985	38	0
DOCK8	9	434773	434985	39	0
DOCK8	9	439235	439398	40	0
DOCK8	9	441276	441427	41	0
DOCK8	9	441865	442019	42	0
DOCK8	9	443417	443526	43	0
DOCK8	9	446360	446616	44	0
DOCK8	9	449774	449937	45	0
DOCK8	9	452001	452127	46	0
DOCK8	9	463507	463697	47	0
DOCK8	9	464149	464219	48	0
PSIP1	9	15465518	15465588	16	32
PSIP1	9	15466736	15466867	15	25
PSIP1	9	15468618	15468851	14	44
PSIP1	9	15468945	15469066	13	31
PSIP1	9	15469254	15469344	12	40
PSIP1	9	15469926	15470001	11	31
PSIP1	9	15472620	15472758	10	38
PSIP1	9	15473997	15474245	9	34
PSIP1	9	15478465	15478560	8	36
PSIP1	9	15479579	15479695	7	34
PSIP1	9	15485994	15486076	6	37
PSIP1	9	15486815	15486939	5	39
PSIP1	9	15489974	15490132	4	34
PSIP1	9	15506549	15506645	3	33
PSIP1	9	15510105	15510186	2	35
TNFAIP3	6	138192365	138192669	2	38
TNFAIP3	6	138195972	138196182	3	42
TNFAIP3	6	138196815	138196982	4	37
TNFAIP3	6	138197123	138197313	5	45
TNFAIP3	6	138198203	138198403	6	39
TNFAIP3	6	138199559	138200498	7	47
TNFAIP3	6	138201198	138201399	8	41
TNFAIP3	6	138202162	138202456	9	33
SIX1	14	61113001	61113305	2	31
SIX1	14	61115338	61115907	1	34
CHD4	12	6679842	6679869	40	38
CHD4	12	6680025	6680208	39	29
CHD4	12	6682230	6682445	38	33
CHD4	12	6686941	6687093	37	33
CHD4	12	6687185	6687313	36	32
CHD4	12	6687565	6687722	35	39
CHD4	12	6688002	6688093	34	39
CHD4	12	6690200	6690349	33	31
CHD4	12	6690447	6690564	32	41
CHD4	12	6690805	6690990	31	28
CHD4	12	6691293	6691457	30	32
CHD4	12	6691771	6691924	29	34
CHD4	12	6692004	6692112	28	30
CHD4	12	6692183	6692289	27	37
CHD4	12	6692354	6692554	26	33
CHD4	12	6696540	6696735	25	24
CHD4	12	6696868	6697125	24	31
CHD4	12	6697454	6697598	23	28
CHD4	12	6700622	6700759	22	32
CHD4	12	6700850	6701001	21	30
CHD4	12	6701072	6701233	20	39
CHD4	12	6701549	6701742	19	35
CHD4	12	6701852	6701993	18	29
CHD4	12	6702247	6702404	17	29
CHD4	12	6702572	6702792	16	30
CHD4	12	6703615	6703826	15	24
CHD4	12	6704490	6704606	14	37
CHD4	12	6705162	6705313	13	37
CHD4	12	6707050	6707275	12	35
CHD4	12	6707378	6707601	11	34
CHD4	12	6708929	6709188	10	35
CHD4	12	6709373	6709571	9	31
CHD4	12	6709690	6709845	8	33
CHD4	12	6710082	6710229	7	43
CHD4	12	6710445	6710706	6	41
CHD4	12	6710804	6710942	5	38
CHD4	12	6711116	6711351	4	34
CHD4	12	6711532	6711673	3	36
CHD4	12	6715430	6715539	2	45
CHD1	5	98192084	98192439	35	0
CHD1	5	98193874	98194104	34	0
CHD1	5	98194658	98194729	33	0
CHD1	5	98195666	98195782	32	0
CHD1	5	98199102	98199300	31	0
CHD1	5	98204189	98204349	30	0
CHD1	5	98205448	98205596	29	0
CHD1	5	98206381	98206517	28	0
CHD1	5	98207745	98207915	27	0
CHD1	5	98208111	98208269	26	0
CHD1	5	98209287	98209437	25	0
CHD1	5	98210766	98210827	24	0
CHD1	5	98212092	98212272	23	0
CHD1	5	98215246	98215442	22	0
CHD1	5	98216770	98216885	21	0
CHD1	5	98216973	98217089	20	0
CHD1	5	98217669	98217837	19	0
CHD1	5	98218782	98218951	18	0
CHD1	5	98221272	98221363	17	0
CHD1	5	98223782	98223954	16	0
CHD1	5	98224770	98224952	15	0
CHD1	5	98228219	98228427	14	0
CHD1	5	98229110	98229320	13	0
CHD1	5	98230291	98230400	12	0
CHD1	5	98231920	98232156	11	0
CHD1	5	98232887	98233034	10	0
CHD1	5	98233950	98234148	9	0
CHD1	5	98234358	98234478	8	0
CHD1	5	98235174	98235419	7	0
CHD1	5	98236505	98236796	6	0
CHD1	5	98236880	98237049	5	0
CHD1	5	98238594	98238678	4	0
CHD1	5	98239486	98239622	3	0
CHD1	5	98240591	98240812	2	0
CHD1	5	98262028	98262090	1	0
GPHN	14	66975246	66975319	1	0
GPHN	14	67147815	67147913	2	0
GPHN	14	67243172	67243249	3	0
GPHN	14	67291182	67291294	4	0
GPHN	14	67346647	67346761	5	0
GPHN	14	67382710	67382796	6	0
GPHN	14	67389373	67389665	7	0
GPHN	14	67390901	67391019	8	0
GPHN	14	67431898	67432052	9	0
GPHN	14	67490340	67490402	10	0
GPHN	14	67525356	67525513	11	0
GPHN	14	67555690	67555802	12	0
GPHN	14	67567563	67567638	13	0
GPHN	14	67576847	67576986	14	0
GPHN	14	67578568	67578646	15	0
GPHN	14	67579725	67579898	16	0
GPHN	14	67588963	67589104	17	0
GPHN	14	67610069	67610176	18	0
GPHN	14	67626122	67626215	19	0
GPHN	14	67631869	67631953	20	0
GPHN	14	67635640	67635763	21	0
GPHN	14	67646285	67646401	22	0
GPHN	14	67647511	67647654	23	0
FLCN	17	17116969	17117180	14	34
FLCN	17	17118289	17118414	13	41
FLCN	17	17118489	17118640	12	25
FLCN	17	17119684	17119827	11	31
FLCN	17	17120373	17120506	10	30
FLCN	17	17122323	17122533	9	31
FLCN	17	17124841	17124952	8	39
FLCN	17	17125805	17125985	7	40
FLCN	17	17127226	17127467	6	41
FLCN	17	17129480	17129646	5	26
FLCN	17	17131193	17131451	4	40
SPRED1	15	38545387	38545428	1	42
SPRED1	15	38591564	38591758	2	40
SPRED1	15	38614432	38614620	3	27
SPRED1	15	38616954	38617020	4	37
SPRED1	15	38631928	38632106	5	30
SPRED1	15	38641613	38641734	6	39
SPRED1	15	38643205	38643865	7	34
CASP8	2	202122955	202123115	1	35
CASP8	2	202131174	202131524	2	32
CASP8	2	202136229	202136354	3	35
CASP8	2	202137351	202137509	4	37
CASP8	2	202137611	202137675	5	40
CASP8	2	202139602	202139686	6	37
CASP8	2	202141540	202141701	7	41
CASP8	2	202149529	202150050	8	40
CASP8	2	202151172	202151317	9	29
SIX2	2	45233309	45233634	2	30
SIX2	2	45235680	45236249	1	49
POLE	12	133201283	133201406	49	38
POLE	12	133201481	133201590	48	38
POLE	12	133202221	133202366	47	40
POLE	12	133202693	133202913	46	43
POLE	12	133208891	133209104	45	34
POLE	12	133209240	133209391	44	35
POLE	12	133210762	133210974	43	41
POLE	12	133212468	133212620	42	43
POLE	12	133214590	133214735	41	30
POLE	12	133215701	133215894	40	22
POLE	12	133218223	133218447	39	31
POLE	12	133218753	133218993	38	41
POLE	12	133219082	133219325	37	30
POLE	12	133219396	133219592	36	35
POLE	12	133219800	133219926	35	40
POLE	12	133219983	133220156	34	43
POLE	12	133220413	133220573	33	34
POLE	12	133225505	133225668	32	29
POLE	12	133225882	133226111	31	38
POLE	12	133226253	133226485	30	44
POLE	12	133233712	133233854	29	41
POLE	12	133233925	133234025	28	53
POLE	12	133234444	133234566	27	39
POLE	12	133235871	133236105	26	38
POLE	12	133237545	133237760	25	33
POLE	12	133238103	133238280	24	35
POLE	12	133240580	133240744	23	27
POLE	12	133240946	133241058	22	26
POLE	12	133241878	133242046	21	26
POLE	12	133244079	133244244	20	32
POLE	12	133244932	133245098	19	30
POLE	12	133245211	133245333	18	36
POLE	12	133245387	133245535	17	31
POLE	12	133248791	133248918	16	24
POLE	12	133249203	133249435	15	36
POLE	12	133249740	133249873	14	45
POLE	12	133250151	133250303	13	38
POLE	12	133251974	133252113	12	49
POLE	12	133252311	133252416	11	33
POLE	12	133252670	133252800	10	40
POLE	12	133253122	133253249	9	30
POLE	12	133253939	133254039	8	42
POLE	12	133254154	133254315	7	28
POLE	12	133256073	133256247	6	34
POLE	12	133256530	133256642	5	29
POLE	12	133256754	133256818	4	42
POLE	12	133257183	133257283	3	25
POLE	12	133257714	133257875	2	30
POLE	12	133263830	133263901	1	36
KDM6A	X	44732798	44732968	1	20
KDM6A	X	44733160	44733243	2	22
KDM6A	X	44820519	44820647	3	14
KDM6A	X	44833901	44833970	4	20
KDM6A	X	44870196	44870274	5	18
KDM6A	X	44879845	44879985	6	10
KDM6A	X	44894166	44894240	7	21
KDM6A	X	44896890	44896944	8	11
KDM6A	X	44910944	44911057	9	15
KDM6A	X	44913064	44913210	10	19
KDM6A	X	44918241	44918359	11	8
KDM6A	X	44918482	44918721	12	16
KDM6A	X	44919257	44919411	13	19
KDM6A	X	44920559	44920674	14	21
KDM6A	X	44921882	44922003	15	28
KDM6A	X	44922657	44923072	16	16
KDM6A	X	44928814	44929612	17	16
KDM6A	X	44935932	44936081	18	12
KDM6A	X	44937635	44937760	19	18
KDM6A	X	44938381	44938606	20	28
KDM6A	X	44941811	44941895	21	12
KDM6A	X	44941950	44942044	22	16
KDM6A	X	44942695	44942863	23	16
KDM6A	X	44945100	44945234	24	14
KDM6A	X	44948978	44949185	25	13
KDM6A	X	44949958	44950119	26	14
KDM6A	X	44966645	44966791	27	15
KDM6A	X	44969314	44969504	28	14
KDM6A	X	44970617	44970656	29	8
TGIF1	18	3451978	3452390	1	39
TGIF1	18	3456342	3456588	2	37
TGIF1	18	3457353	3457938	3	34
PDE4D	5	58270491	58270917	15	0
PDE4D	5	58271474	58271676	14	0
PDE4D	5	58272167	58272309	13	0
PDE4D	5	58273008	58273182	12	0
PDE4D	5	58284310	58284429	11	0
PDE4D	5	58285572	58285756	10	0
PDE4D	5	58286621	58286739	9	0
PDE4D	5	58287649	58287841	8	0
PDE4D	5	58289189	58289302	7	0
PDE4D	5	58334676	58334808	6	0
PDE4D	5	58476411	58476480	5	0
PDE4D	5	58481005	58481098	4	0
PDE4D	5	58489316	58489372	3	0
PDE4D	5	58511593	58511804	2	0
PDE4D	5	59188985	59189449	1	0
AXIN1	16	338122	338258	11	34
AXIN1	16	339430	339617	10	50
AXIN1	16	341180	341307	9	36
AXIN1	16	343478	343728	8	36
AXIN1	16	347046	347236	7	49
AXIN1	16	347712	348261	6	46
AXIN1	16	354294	354451	5	47
AXIN1	16	359963	360079	4	52
AXIN1	16	364533	364693	3	44
AXIN1	16	396138	397025	2	37
AXIN2	17	63526094	63526230	11	26
AXIN2	17	63530020	63530207	10	35
AXIN2	17	63531734	63531849	9	33
AXIN2	17	63532428	63532681	8	35
AXIN2	17	63532977	63533191	7	35
AXIN2	17	63533432	63533963	6	37
AXIN2	17	63534311	63534471	5	42
AXIN2	17	63537563	63537685	4	43
AXIN2	17	63545628	63545788	3	31
AXIN2	17	63553914	63554738	2	33
ARID1A	1	27022895	27024041	1	36
ARID1A	1	27056132	27056364	2	41
ARID1A	1	27057633	27058105	3	33
ARID1A	1	27059157	27059293	4	32
ARID1A	1	27087337	27087597	5	35
ARID1A	1	27087865	27087974	6	37
ARID1A	1	27088633	27088820	7	34
ARID1A	1	27089454	27089786	8	28
ARID1A	1	27092702	27092867	9	36
ARID1A	1	27092938	27093067	10	38
ARID1A	1	27094271	27094500	11	30
ARID1A	1	27097600	27097827	12	28
ARID1A	1	27098981	27099133	13	35
ARID1A	1	27099293	27099488	14	35
ARID1A	1	27099827	27099997	15	39
ARID1A	1	27100061	27100218	16	42
ARID1A	1	27100283	27100399	17	32
ARID1A	1	27100810	27101721	18	36
ARID1A	1	27102058	27102208	19	26
ARID1A	1	27105504	27107247	20	34
ARID1B	6	157099064	157100615	1	29
ARID1B	6	157150351	157150565	2	31
ARID1B	6	157192738	157192796	3	35
ARID1B	6	157222500	157222669	4	37
ARID1B	6	157256590	157256720	5	29
ARID1B	6	157405786	157406049	6	29
ARID1B	6	157431596	157431705	7	43
ARID1B	6	157454152	157454351	8	30
ARID1B	6	157469748	157470095	9	39
ARID1B	6	157488164	157488329	10	31
ARID1B	6	157495132	157495261	11	38
ARID1B	6	157502093	157502322	12	31
ARID1B	6	157505355	157505579	13	32
ARID1B	6	157510766	157510924	14	26
ARID1B	6	157511162	157511354	15	35
ARID1B	6	157517289	157517459	16	36
ARID1B	6	157519935	157520051	17	30
ARID1B	6	157521829	157522632	18	37
ARID1B	6	157524990	157525140	19	38
ARID1B	6	157527291	157529025	20	30
TGFBR1	9	101867488	101867594	1	36
TGFBR1	9	101891127	101891392	2	38
TGFBR1	9	101894781	101895031	3	30
TGFBR1	9	101900131	101900381	4	36
TGFBR1	9	101904808	101904995	5	37
TGFBR1	9	101907004	101907180	6	32
TGFBR1	9	101908757	101908901	7	35
TGFBR1	9	101909926	101910076	8	29
TGFBR1	9	101911452	101911587	9	35
DNM2	19	10828919	10829089	1	47
DNM2	19	10870404	10870497	2	37
DNM2	19	10883145	10883314	3	28
DNM2	19	10886369	10886592	4	36
DNM2	19	10887784	10887902	5	32
DNM2	19	10893626	10893806	6	49
DNM2	19	10897230	10897392	7	33
DNM2	19	10904386	10904541	8	35
DNM2	19	10906038	10906125	9	31
DNM2	19	10908046	10908204	10	37
DNM2	19	10909152	10909258	11	47
DNM2	19	10912954	10913044	12	29
DNM2	19	10916582	10916653	13	30
DNM2	19	10919235	10919266	14	34
DNM2	19	10922930	10923063	15	47
DNM2	19	10930646	10930775	16	49
DNM2	19	10934454	10934585	17	28
DNM2	19	10935723	10935907	18	35
DNM2	19	10939702	10939954	19	45
DNM2	19	10940793	10941064	20	32
DNM2	19	10941644	10941723	21	48
TGFBR2	3	30648376	30648479	1	45
TGFBR2	3	30664681	30664775	2	35
TGFBR2	3	30686229	30686417	3	38
TGFBR2	3	30691752	30691962	4	30
TGFBR2	3	30713120	30713939	5	31
TGFBR2	3	30715587	30715748	6	31
TGFBR2	3	30729866	30730013	7	31
TGFBR2	3	30732902	30733091	8	36
LMBRD2	5	36104148	36104218	18	0
LMBRD2	5	36105160	36105309	17	0
LMBRD2	5	36108626	36108751	16	0
LMBRD2	5	36110037	36110103	15	0
LMBRD2	5	36111247	36111370	14	0
LMBRD2	5	36114516	36114633	13	0
LMBRD2	5	36115107	36115232	12	0
LMBRD2	5	36116552	36116705	11	0
LMBRD2	5	36117827	36118028	10	0
LMBRD2	5	36122372	36122575	9	0
LMBRD2	5	36122940	36123073	8	0
LMBRD2	5	36124283	36124377	7	0
LMBRD2	5	36136401	36136631	6	0
LMBRD2	5	36137366	36137553	5	0
LMBRD2	5	36141199	36141314	4	0
LMBRD2	5	36142594	36142711	3	0
LMBRD2	5	36143268	36143451	2	0
LATS2	13	21549009	21549513	8	30
LATS2	13	21553820	21553946	7	28
LATS2	13	21555595	21555797	6	36
LATS2	13	21557353	21557955	5	29
LATS2	13	21562010	21563453	4	40
LATS2	13	21565401	21565553	3	38
LATS2	13	21619814	21620165	2	41
SETBP1	18	42281312	42281807	2	35
SETBP1	18	42449185	42449258	3	27
SETBP1	18	42529836	42533315	4	35
SETBP1	18	42618440	42618630	5	26
SETBP1	18	42643034	42643663	6	36
ELF3	1	201980265	201980437	1	41
ELF3	1	201981075	201981316	2	39
ELF3	1	201981462	201981574	3	43
ELF3	1	201981758	201981897	4	45
ELF3	1	201982065	201982174	5	56
ELF3	1	201982300	201982436	6	53
ELF3	1	201982947	201983162	7	42
ELF3	1	201984327	201984451	8	37
MYOD1	11	17741330	17741969	1	37
MYOD1	11	17742439	17742537	2	27
MYOD1	11	17742792	17743055	3	38
CDH10	5	24487772	24488272	12	34
CDH10	5	24491675	24491946	11	28
CDH10	5	24492916	24493044	10	26
CDH10	5	24498497	24498638	9	26
CDH10	5	24505211	24505367	8	34
CDH10	5	24509665	24509938	7	30
CDH10	5	24511426	24511633	6	36
CDH10	5	24535211	24535398	5	28
CDH10	5	24535802	24535941	4	36
CDH10	5	24537479	24537793	3	33
CDH10	5	24593359	24593599	2	34
RASA1	5	86564269	86564817	1	39
RASA1	5	86627155	86627327	2	28
RASA1	5	86628314	86628469	3	42
RASA1	5	86629074	86629164	4	35
RASA1	5	86633781	86633918	5	34
RASA1	5	86637097	86637148	6	39
RASA1	5	86642479	86642551	7	24
RASA1	5	86645021	86645191	8	31
RASA1	5	86648964	86649062	9	29
RASA1	5	86658358	86658498	10	32
RASA1	5	86659155	86659331	11	30
RASA1	5	86665620	86665727	12	41
RASA1	5	86667925	86668022	13	26
RASA1	5	86669970	86670147	14	32
RASA1	5	86670647	86670743	15	26
RASA1	5	86672200	86672392	16	31
RASA1	5	86672688	86672867	17	42
RASA1	5	86674203	86674365	18	39
RASA1	5	86675542	86675677	19	38
RASA1	5	86676316	86676422	20	29
RASA1	5	86679520	86679607	21	37
RASA1	5	86681108	86681216	22	33
RASA1	5	86682633	86682730	23	32
RASA1	5	86685200	86685354	24	32
RASA1	5	86686607	86686700	25	28
IRF2	4	185309912	185310230	9	0
IRF2	4	185311847	185311913	8	0
IRF2	4	185320059	185320243	7	0
IRF2	4	185329302	185329439	6	0
IRF2	4	185339311	185339377	5	0
IRF2	4	185339676	185339872	4	0
IRF2	4	185340613	185340732	3	0
IRF2	4	185350122	185350218	2	0
ATP1A1	1	116916852	116916873	1	41
ATP1A1	1	116926626	116926756	2	24
ATP1A1	1	116927395	116927474	3	41
ATP1A1	1	116929900	116930123	4	29
ATP1A1	1	116930743	116930876	5	40
ATP1A1	1	116931250	116931404	6	29
ATP1A1	1	116931514	116931651	7	40
ATP1A1	1	116932051	116932339	8	29
ATP1A1	1	116932825	116933043	9	32
ATP1A1	1	116933394	116933523	10	40
ATP1A1	1	116935466	116935620	11	40
ATP1A1	1	116936143	116936355	12	35
ATP1A1	1	116937722	116937917	13	30
ATP1A1	1	116939210	116939366	14	36
ATP1A1	1	116940500	116940670	15	38
ATP1A1	1	116941233	116941421	16	46
ATP1A1	1	116941542	116941716	17	45
ATP1A1	1	116942032	116942175	18	44
ATP1A1	1	116943473	116943638	19	26
ATP1A1	1	116943742	116943892	20	40
ATP1A1	1	116944166	116944287	21	42
ATP1A1	1	116946496	116946607	22	34
ATP1A1	1	116947028	116947066	23	15
CBL	11	119077128	119077332	1	44
CBL	11	119103148	119103415	2	40
CBL	11	119142435	119142601	3	27
CBL	11	119144568	119144744	4	33
CBL	11	119145532	119145673	5	36
CBL	11	119146697	119146854	6	30
CBL	11	119148457	119148564	7	26
CBL	11	119148866	119149017	8	48
CBL	11	119149210	119149433	9	43
CBL	11	119155669	119155820	10	31
CBL	11	119155889	119156286	11	31
CBL	11	119158552	119158666	12	21
CBL	11	119167618	119167754	13	35
CBL	11	119168084	119168201	14	44
CBL	11	119169058	119169260	15	38
CBL	11	119170195	119170491	16	31
NT5C2	10	104849429	104849675	18	31
NT5C2	10	104850358	104850554	17	43
NT5C2	10	104850683	104850763	16	34
NT5C2	10	104851311	104851382	15	30
NT5C2	10	104852886	104853076	14	33
NT5C2	10	104853719	104853805	13	33
NT5C2	10	104854095	104854222	12	31
NT5C2	10	104855686	104855747	11	31
NT5C2	10	104857038	104857141	10	28
NT5C2	10	104858678	104858751	9	42
NT5C2	10	104859673	104859786	8	39
NT5C2	10	104860792	104860869	7	35
NT5C2	10	104860982	104861093	6	27
NT5C2	10	104865453	104865568	5	31
NT5C2	10	104866336	104866473	4	28
NT5C2	10	104899153	104899246	3	37
NT5C2	10	104934605	104934715	2	34
ACVR1B	12	52345528	52345628	1	34
ACVR1B	12	52369039	52369298	2	30
ACVR1B	12	52370101	52370369	3	30
ACVR1B	12	52374743	52374993	4	36
ACVR1B	12	52376460	52376602	5	38
ACVR1B	12	52377773	52377960	6	30
ACVR1B	12	52378966	52379142	7	43
ACVR1B	12	52380592	52380736	8	37
ACVR1B	12	52385637	52385787	9	35
ACVR1B	12	52387759	52387894	10	27
GMDS	6	1624404	1624476	11	0
GMDS	6	1624697	1624785	10	0
GMDS	6	1726640	1726756	9	0
GMDS	6	1742692	1742830	8	0
GMDS	6	1930327	1930474	7	0
GMDS	6	1960091	1960215	6	0
GMDS	6	1960998	1961210	5	0
GMDS	6	2115995	2116124	4	0
GMDS	6	2117693	2117800	3	0
GMDS	6	2124911	2124975	2	0
GMDS	6	2245545	2245656	1	0
ERBB3	12	56474085	56474176	1	51
ERBB3	12	56477525	56477696	2	26
ERBB3	12	56478769	56478975	3	34
ERBB3	12	56480305	56480450	4	38
ERBB3	12	56481351	56481436	5	35
ERBB3	12	56481569	56481707	6	30
ERBB3	12	56481795	56481956	7	32
ERBB3	12	56482317	56482450	8	30
ERBB3	12	56482522	56482662	9	32
ERBB3	12	56486521	56486614	10	28
ERBB3	12	56486760	56486870	11	44
ERBB3	12	56487119	56487344	12	42
ERBB3	12	56487538	56487690	13	42
ERBB3	12	56487873	56487983	14	32
ERBB3	12	56488176	56488350	15	39
ERBB3	12	56489031	56489104	16	30
ERBB3	12	56489439	56489600	17	36
ERBB3	12	56490277	56490416	18	30
ERBB3	12	56490522	56490640	19	29
ERBB3	12	56490819	56491024	20	36
ERBB3	12	56491559	56491734	21	25
ERBB3	12	56492274	56492369	22	42
ERBB3	12	56492533	56492699	23	40
ERBB3	12	56493422	56493539	24	31
ERBB3	12	56493612	56493823	25	33
ERBB3	12	56493948	56494039	26	42
ERBB3	12	56494835	56495155	27	37
ERBB3	12	56495303	56495839	28	37
ERBB4	2	212248340	212248795	28	36
ERBB4	2	212251568	212251885	27	29
ERBB4	2	212252660	212252727	26	27
ERBB4	2	212285156	212285346	25	25
ERBB4	2	212286722	212286839	24	22
ERBB4	2	212288870	212289036	23	28
ERBB4	2	212293123	212293218	22	31
ERBB4	2	212295660	212295835	21	30
ERBB4	2	212426618	212426823	20	34
ERBB4	2	212483892	212484010	19	40
ERBB4	2	212488637	212488779	18	40
ERBB4	2	212495177	212495329	17	38
ERBB4	2	212522469	212522563	16	34
ERBB4	2	212530038	212530212	15	33
ERBB4	2	212537879	212537992	14	29
ERBB4	2	212543767	212543919	13	33
ERBB4	2	212566682	212566901	12	32
ERBB4	2	212568819	212568929	11	32
ERBB4	2	212570033	212570126	10	44
ERBB4	2	212576765	212576911	9	27
ERBB4	2	212578250	212578383	8	32
ERBB4	2	212587108	212587269	7	32
ERBB4	2	212589791	212589929	6	19
ERBB4	2	212615354	212615439	5	35
ERBB4	2	212652740	212652894	4	31
ERBB4	2	212812145	212812351	3	40
ERBB4	2	212989467	212989638	2	38
ERBB4	2	213403163	213403254	1	28
GNA11	19	3094650	3094795	1	25
GNA11	19	3110137	3110341	2	38
GNA11	19	3113318	3113492	3	45
GNA11	19	3114932	3115080	4	37
GNA11	19	3118912	3119061	5	39
GNA11	19	3119194	3119367	6	41
GNA11	19	3120977	3121177	7	40
POLD1	19	50902109	50902320	2	44
POLD1	19	50902618	50902751	3	48
POLD1	19	50905025	50905191	4	38
POLD1	19	50905246	50905391	5	43
POLD1	19	50905452	50905640	6	48
POLD1	19	50905701	50905802	7	52
POLD1	19	50905859	50906008	8	47
POLD1	19	50906300	50906486	9	42
POLD1	19	50906740	50906864	10	43
POLD1	19	50909429	50909589	11	34
POLD1	19	50909654	50909784	12	38
POLD1	19	50910230	50910441	13	38
POLD1	19	50910574	50910682	14	35
POLD1	19	50912032	50912168	15	27
POLD1	19	50912369	50912502	16	52
POLD1	19	50912766	50912933	17	50
POLD1	19	50916673	50916788	18	35
POLD1	19	50916989	50917146	19	41
POLD1	19	50918062	50918257	20	52
POLD1	19	50918685	50918857	21	43
POLD1	19	50918971	50919093	22	25
POLD1	19	50919643	50919795	23	41
POLD1	19	50919857	50919990	24	42
POLD1	19	50920292	50920364	25	41
POLD1	19	50920419	50920536	26	43
POLD1	19	50921089	50921204	27	46
ERBB2	17	37856492	37856574	1	39
ERBB2	17	37863233	37863404	2	31
ERBB2	17	37864564	37864797	3	32
ERBB2	17	37865561	37865715	4	36
ERBB2	17	37866056	37866144	5	42
ERBB2	17	37866329	37866464	6	45
