chromosome	start	end	germlineStatus	bafCount	observedBAF	minorAlleleCopyNumber	minorAlleleCopyNumberDeviation	observedTumorRatio	observedNormalRatio	unnormalisedObservedNormalRatio	majorAlleleCopyNumber	majorAlleleCopyNumberDeviation	deviationPenalty	tumorCopyNumber	fittedTumorCopyNumber	fittedBAF	refNormalisedCopyNumber	ratioSupport	support	depthWindowCount	tumorBAF	gcContent	eventPenalty	minStart	maxStart
19	24595001	24600000	CENTROMETIC	0	0.0000	1.7577	0.8779	1.1280	1.0871	1.0556	1.7577	0.8779	0.0000	3.5154	0.0000	0.0000	3.5136	true	NONE	3	0.5000	0.3647	1.5938	24595001	24595001
19	24600001	24603000	CENTROMETIC	1	0.6353	0.7460	0.8950	0.6614	0.8374	0.8132	1.3069	0.9498	1.1720	2.0529	0.0000	0.0000	2.0562	true	NONE	3	0.6366	0.3630	1.2244	24600001	24600001
19	24603001	26181781	CENTROMETIC	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	0	1.0000	0.0000	1.8000	24603001	26181781
19	26181782	27733000	CENTROMETIC	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	CENTROMERE	1	1.0000	0.3890	1.8000	26181782	26181782
19	27733001	27734000	CENTROMETIC	1	0.6383	0.0000	0.1000	0.2659	0.3516	0.3414	0.8132	1.0468	0.7320	0.8132	0.0000	0.0000	0.8263	true	NONE	1	1.0000	0.3850	1.4747	27733001	27733001
19	27734001	27735000	CENTROMETIC	0	0.0000	0.2773	0.9231	0.0949	0.1285	0.1248	0.0000	1.5000	0.0000	0.2773	0.0000	0.0000	0.2949	true	NONE	1	0.0000	0.3840	1.6891	27734001	27734001
19	27735001	27736000	CENTROMETIC	0	0.0000	1.0844	0.4096	0.3524	0.3441	0.3342	0.0000	1.5000	0.0000	1.0844	0.0000	0.0000	1.0976	true	NONE	1	0.0000	0.3710	1.4337	27735001	27735001
19	27736001	27737000	CENTROMETIC	0	0.0000	0.2487	0.8875	0.0858	0.0454	0.0441	0.0000	1.5000	0.0000	0.2487	0.0000	0.0000	0.2680	true	NONE	1	0.0000	0.3760	1.7005	27736001	27736001
19	27737001	27739000	CENTROMETIC	0	0.0000	0.7816	0.8365	0.5052	0.7146	0.6938	0.7816	1.1640	0.0000	1.5633	0.0000	0.0000	1.5691	true	NONE	2	0.5000	0.3875	1.1747	27737001	27737001
19	27739001	27827000	CENTROMETIC	83	0.6869	0.9605	0.1991	0.9890	1.1333	1.1005	2.1192	0.5532	0.5168	3.0797	0.0000	0.0000	3.0770	true	NONE	63	0.6881	0.3643	1.4635	27739001	27739001
19	27827001	27829000	CENTROMETIC	1	0.7419	0.9892	0.1000	1.2353	1.3910	1.3504	2.8625	0.6198	0.5340	3.8517	0.0000	0.0000	3.8438	true	NONE	2	0.7432	0.3620	1.7493	27827001	27827001
19	27829001	27831000	CENTROMETIC	1	0.7048	2.2392	0.8731	2.4310	2.7619	2.6812	5.3602	0.9784	1.3049	7.5994	0.0000	0.0000	7.5638	true	NONE	2	0.7053	0.3605	2.8397	27829001	27829001
19	27831001	27838000	CENTROMETIC	4	0.6866	1.0953	0.4570	1.1255	1.4074	1.3662	2.4122	0.9915	0.9946	3.5076	0.0000	0.0000	3.4993	true	NONE	7	0.6877	0.3556	1.6030	27831001	27831001
19	27838001	27867000	CENTROMETIC	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	25	1.0000	0.3592	1.8000	27838001	27839001
19	27867001	27868000	CENTROMETIC	0	0.0000	0.0000	0.1000	0.0028	0.0036	0.0035	-0.0114	1.5581	0.0000	-0.0114	0.0000	0.0000	0.0087	true	NONE	1	1.0000	0.3720	1.8046	27867001	27867001
19	27868001	27869000	CENTROMETIC	0	0.0000	0.7527	0.8854	0.2466	0.2348	0.2279	0.0000	1.5000	0.0000	0.7527	0.0000	0.0000	0.7682	true	NONE	1	0.0000	0.3590	1.4989	27868001	27868001
19	27869001	27871000	CENTROMETIC	0	0.0000	0.0000	0.1000	0.0004	0.0001	0.0001	-0.0189	1.5962	0.0000	-0.0189	0.0000	0.0000	0.0013	true	NONE	2	1.0000	0.3580	1.8076	27869001	27869001
19	27871001	27873000	CENTROMETIC	0	0.0000	2.8975	0.4871	0.9308	0.9370	0.9096	0.0000	1.5000	0.0000	2.8975	0.0000	0.0000	2.8987	true	NONE	2	0.0000	0.3590	2.1590	27871001	27871001
19	27873001	27882000	CENTROMETIC	0	0.0000	3.5647	0.9945	2.2810	2.6087	2.5323	3.5647	0.9945	0.0000	7.1294	0.0000	0.0000	7.0969	true	NONE	9	0.5000	0.3600	2.6517	27873001	27873001
19	27882001	27883000	CENTROMETIC	0	0.0000	1.3088	0.9512	0.4240	0.3807	0.3695	0.0000	1.5000	0.0000	1.3088	0.0000	0.0000	1.3213	true	NONE	1	0.0000	0.3630	1.5235	27882001	27882001
19	27883001	27890000	CENTROMETIC	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	7	1.0000	0.3744	1.8000	27883001	27883001
19	27890001	27962000	CENTROMETIC	63	0.6952	0.8708	0.5903	0.9221	1.0398	1.0091	1.9991	0.1000	0.4799	2.8699	0.0000	0.0000	2.8691	true	NONE	56	0.6966	0.3601	1.4513	27890001	27890001
19	27962001	27963000	CENTROMETIC	0	0.0000	0.8737	0.5796	0.2852	0.4996	0.4847	0.0000	1.5000	0.0000	0.8737	0.0000	0.0000	0.8838	true	NONE	1	0.0000	0.3760	1.4505	27962001	27962001
19	27963001	28299000	DIPLOID	475	0.6893	0.9058	0.4522	0.9405	0.9872	0.9578	2.0219	0.1111	0.3882	2.9277	0.0000	0.0000	2.9280	true	NONE	299	0.6906	0.3966	1.4464	26181782	27963001
19	28299001	28310000	AMPLIFICATION	18	0.6843	1.5865	0.9917	1.6135	1.4327	1.3890	3.4506	0.9960	1.3601	5.0372	0.0000	0.0000	5.0284	true	NONE	10	0.6850	0.3751	2.1457	28299001	28299001
19	28310001	28317000	NOISE	13	0.6421	3.1515	0.6662	2.8183	2.7059	2.6232	5.6620	0.9690	1.0500	8.8135	0.0000	0.0000	8.7790	true	NONE	5	0.6424	0.4014	3.3254	28310001	28312001
19	28317001	28329000	DIPLOID	44	0.7065	0.8979	0.4852	0.9869	1.1314	1.0967	2.1751	0.7361	0.8628	3.0730	0.0000	0.0000	3.0703	true	NONE	12	0.7078	0.3802	1.5109	28299001	28317001
19	28329001	28331000	NOISE	2	0.7192	3.4898	0.9982	3.9765	3.6109	3.5000	8.9540	0.2310	0.8841	12.4437	0.0000	0.0000	12.3910	true	NONE	2	0.7196	0.4300	4.7775	28329001	28329001
19	28331001	28332000	AMPLIFICATION	0	0.0000	2.9190	0.3947	1.8690	1.6900	1.6382	2.9190	0.3947	0.0000	5.8380	0.0000	0.0000	5.8241	true	NONE	1	0.5000	0.4830	2.1352	28331001	28331001
19	28332001	30003000	DIPLOID	1602	0.6888	0.9288	0.3504	0.9626	1.0080	0.9769	2.0680	0.3357	0.4726	2.9968	0.0000	0.0000	2.9967	true	NONE	1548	0.6901	0.4424	1.4557	28329001	28332001
19	30003001	30006000	HET_DELETION	0	0.0000	1.1383	0.6224	0.3696	0.4014	0.3898	0.0000	1.5000	0.0000	1.1383	0.0000	0.0000	1.1504	true	NONE	3	0.0000	0.5653	1.4553	30003001	30003001
19	30006001	30401000	DIPLOID	326	0.6760	0.9638	0.1829	0.9588	1.0271	0.9983	2.0213	0.1081	0.1967	2.9851	0.0000	0.0000	2.9845	true	NONE	367	0.6771	0.5003	1.4230	30003001	30006001
19	30401001	30402000	HET_DELETION	0	0.0000	1.0928	0.4463	0.3551	0.3348	0.3259	0.0000	1.5000	0.0000	1.0928	0.0000	0.0000	1.1063	true	NONE	1	0.0000	0.5330	1.4371	30401001	30401001
19	30402001	31068000	DIPLOID	147	0.6842	0.9548	0.2270	0.9748	1.0199	0.9938	2.0804	0.3921	0.4236	3.0352	0.0000	0.0000	3.0348	true	NONE	629	0.6854	0.4552	1.4502	30401001	30402001
19	31068001	31951000	DIPLOID	365	0.6847	0.9450	0.2745	0.9664	0.9807	0.9578	2.0639	0.3166	0.4047	3.0089	0.0000	0.0000	3.0093	true	NONE	872	0.6859	0.4418	1.4476	31068001	31068001
19	31951001	31955000	HET_DELETION	0	0.0000	0.9736	0.1340	0.3170	0.5466	0.5343	0.0000	1.5000	0.0000	0.9736	0.0000	0.0000	0.9827	true	NONE	4	0.0000	0.3598	1.4106	31951001	31951001
19	31955001	34407000	DIPLOID	951	0.6827	0.9380	0.3076	0.9533	0.9882	0.9685	2.0298	0.1509	0.3130	2.9678	0.0000	0.0000	2.9681	true	NONE	2271	0.6839	0.4628	1.4367	31951001	31955001
19	34407001	35237000	DIPLOID	312	0.6911	0.9149	0.4127	0.9554	1.0274	1.0102	2.0595	0.2957	0.4896	2.9744	0.0000	0.0000	2.9739	true	NONE	751	0.6924	0.4432	1.4578	34407001	34407001
19	35237001	35240000	AMPLIFICATION	0	0.0000	2.2910	0.9367	1.4683	1.5299	1.5054	2.2910	0.9367	0.0000	4.5820	0.0000	0.0000	4.5713	true	NONE	3	0.5000	0.4363	1.6328	35237001	35237001
19	35240001	35849000	DIPLOID	484	0.6853	0.9556	0.2229	0.9790	1.0237	1.0068	2.0929	0.4467	0.4589	3.0485	0.0000	0.0000	3.0481	true	NONE	554	0.6865	0.4839	1.4549	35237001	35240001
19	35849001	35861000	HET_DELETION	1	0.6970	0.6579	0.9710	0.7034	0.5313	0.5223	1.5265	0.9975	1.3720	2.1844	0.0000	0.0000	2.1938	true	NONE	8	0.6988	0.4603	1.3474	35849001	35852001
19	35861001	36081000	DIPLOID	155	0.6818	0.9548	0.2272	0.9674	1.0231	1.0055	2.0573	0.2852	0.3494	3.0120	0.0000	0.0000	3.0116	true	NONE	200	0.6830	0.4968	1.4410	35849001	35865001
19	36081001	40021000	DIPLOID	1195	0.6822	0.9114	0.4281	0.9251	0.9861	0.9760	1.9680	0.1616	0.4024	2.8794	0.0000	0.0000	2.8797	true	NONE	3425	0.6835	0.4756	1.4227	36081001	36081001
19	40021001	40649000	DIPLOID	224	0.6796	0.9592	0.2053	0.9652	1.0397	1.0338	2.0459	0.2304	0.2961	3.0051	0.0000	0.0000	3.0043	true	NONE	521	0.6808	0.4278	1.4347	40021001	40021001
19	40649001	41960000	DIPLOID	559	0.6860	0.9044	0.4581	0.9292	0.9867	0.9793	1.9879	0.1000	0.3828	2.8923	0.0000	0.0000	2.8926	true	NONE	1081	0.6873	0.5032	1.4334	40649001	40649001
19	41960001	45219000	DIPLOID	1446	0.6875	0.9319	0.3359	0.9617	1.0198	1.0088	2.0624	0.3094	0.4437	2.9943	0.0000	0.0000	2.9939	true	NONE	2376	0.6888	0.4674	1.4522	41960001	41960001
19	45219001	46509000	DIPLOID	755	0.6827	0.9061	0.4510	0.9212	0.9868	0.9749	1.9611	0.1959	0.4416	2.8672	0.0000	0.0000	2.8675	true	NONE	1111	0.6840	0.5272	1.4220	45219001	45219001
19	46509001	46741000	DIPLOID	51	0.6727	1.0046	0.1000	0.9891	1.0412	1.0273	2.0754	0.3697	0.3160	3.0800	0.0000	0.0000	3.0792	true	NONE	213	0.6738	0.4489	1.4320	46509001	46509001
19	46741001	48373000	DIPLOID	573	0.6822	0.9202	0.3895	0.9339	0.9884	0.9721	1.9868	0.1000	0.3339	2.9070	0.0000	0.0000	2.9073	true	NONE	1447	0.6835	0.5044	1.4267	46741001	46742001
19	48373001	48374000	HET_DELETION	0	0.0000	0.8675	0.6023	0.2832	0.5866	0.5745	0.0000	1.5000	0.0000	0.8675	0.0000	0.0000	0.8758	true	NONE	1	0.0000	0.4060	1.4530	48373001	48373001
19	48374001	50264000	DIPLOID	973	0.6842	0.8996	0.4782	0.9191	0.9860	0.9629	1.9609	0.1972	0.4621	2.8605	0.0000	0.0000	2.8608	true	NONE	1558	0.6855	0.5138	1.4245	48373001	48374001
19	50264001	52773000	DIPLOID	1433	0.6870	0.9166	0.4055	0.9446	1.0087	0.9802	2.0238	0.1209	0.3616	2.9404	0.0000	0.0000	2.9402	true	NONE	2146	0.6883	0.4872	1.4429	50264001	50264001
19	52773001	54064000	DIPLOID	1134	0.6882	0.8874	0.5275	0.9183	0.9831	0.9538	1.9709	0.1475	0.4645	2.8583	0.0000	0.0000	2.8586	true	NONE	1058	0.6895	0.4416	1.4334	52773001	52773001
19	54064001	54065000	DIPLOID	0	0.0000	1.3248	0.9618	0.8518	1.0639	1.0313	1.3248	0.9618	0.0000	2.6497	0.0000	0.0000	2.6484	true	NONE	1	0.5000	0.4150	1.2599	54064001	54064001
19	54065001	54723000	DIPLOID	470	0.6855	0.8687	0.5980	0.8913	0.9488	0.9202	1.9048	0.4563	0.7227	2.7735	0.0000	0.0000	2.7745	true	NONE	577	0.6868	0.4976	1.4145	54065001	54065001
19	54723001	54742000	DIPLOID	0	0.0000	0.9300	0.3449	0.5998	1.0821	1.0491	0.9300	0.4500	0.0000	1.8600	0.0000	0.0000	1.8583	true	NONE	12	0.5000	0.4390	1.0560	54723001	54729001
19	54742001	54800000	DIPLOID	45	0.6824	0.9493	0.2535	0.9638	1.0498	1.0177	2.0514	0.2570	0.3483	3.0007	0.0000	0.0000	2.9997	true	NONE	31	0.6836	0.4780	1.4408	54742001	54750001
19	54800001	54808000	HET_DELETION	2	0.6550	0.0000	0.1000	0.3165	0.4484	0.4347	0.9717	0.1859	0.1873	0.9717	0.0000	0.0000	0.9828	true	NONE	6	1.0000	0.5180	1.4113	54800001	54801001
19	54808001	58979000	DIPLOID	2740	0.6860	0.9100	0.4341	0.9349	1.0004	0.9701	2.0001	0.1000	0.3664	2.9102	0.0000	0.0000	2.9101	true	NONE	3469	0.6873	0.4734	1.4360	54800001	54808001
19	58979001	59098000	DIPLOID	0	0.0000	1.4381	0.9948	0.9241	0.9859	0.9533	1.4381	0.9948	0.0000	2.8761	0.0000	0.0000	2.8764	true	NONE	86	0.5000	0.5409	1.3505	58979001	58979001
19	59098001	59128983	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	0	1.0000	0.0000	1.8000	59098001	59098001
20	1	60000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	TELOMERE	0	1.0000	0.0000	1.8000	1	1
20	60001	69000	DIPLOID	0	0.0000	1.9655	0.1742	1.2606	1.0023	1.0035	1.9655	0.1742	0.0000	3.9310	0.0000	0.0000	3.9310	true	NONE	9	0.5000	0.4063	1.4276	1	60001
20	69001	1389000	DIPLOID	899	0.5305	2.0000	0.1000	1.2913	1.0036	1.0070	2.0273	0.1380	0.1263	4.0273	0.0000	0.0000	4.0272	true	NONE	1233	0.5034	0.4606	1.4109	69001	69001
20	1389001	1391000	HET_DELETION	1	0.6111	0.8777	0.5649	0.7283	0.5696	0.5718	1.3849	0.9860	0.9477	2.2626	0.0000	0.0000	2.2713	true	NONE	2	0.6121	0.4710	1.2029	1389001	1389001
20	1391001	1552000	DIPLOID	111	0.5286	2.0000	0.1000	1.3171	1.0217	1.0252	2.1083	0.5104	0.3226	4.1083	0.0000	0.0000	4.1078	true	NONE	156	0.5132	0.4260	1.4433	1389001	1391001
20	1552001	1561000	HET_DELETION	1	0.5082	1.0942	0.4524	0.7163	0.5526	0.5543	1.1307	0.5958	0.5327	2.2250	0.0000	0.0000	2.2340	true	NONE	3	0.5082	0.4720	1.0900	1552001	1558001
20	1561001	1573000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	10	1.0000	0.4081	1.8000	1561001	1563001
20	1573001	1575000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0026	0.0000	0.0000	-0.0122	1.5621	0.0000	-0.0122	0.0000	0.0000	0.0080	true	NONE	2	1.0000	0.3600	1.8049	1573001	1573001
20	1575001	1584000	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	9	1.0000	0.4539	1.8000	1575001	1575001
20	1584001	1594000	HET_DELETION	0	0.0000	1.0957	0.4586	0.7056	0.4541	0.4555	1.0957	0.4586	0.0000	2.1914	0.0000	0.0000	2.2025	true	NONE	2	0.5000	0.4455	1.0766	1584001	1592001
20	1594001	7778000	DIPLOID	3828	0.5282	2.0000	0.1000	1.2872	1.0009	0.9983	2.0142	0.1000	0.1056	4.0142	0.0000	0.0000	4.0142	true	NONE	5796	0.5018	0.4302	1.4057	1552001	1596001
20	7778001	13158000	DIPLOID	3144	0.5283	2.0000	0.1000	1.2999	0.9967	0.9860	2.0542	0.2706	0.1958	4.0542	0.0000	0.0000	4.0543	true	NONE	5150	0.5067	0.3888	1.4217	7778001	7778001
20	13158001	13160728	DIPLOID	0	0.0000	2.0234	0.1188	1.2975	1.1068	1.0931	2.0234	0.1188	0.0000	4.0468	0.0000	0.0000	4.0447	true	NONE	2	0.5000	0.3290	1.4187	13158001	13158001
20	13160729	13162000	DIPLOID	0	0.0000	1.0778	0.3806	0.6942	0.9048	0.8936	1.0778	0.3806	0.0000	2.1557	0.0000	0.0000	2.1576	true	DEL	1	0.5000	0.4520	1.0623	13160729	13160729
20	13162001	13163000	DIPLOID	1	1.0000	-0.0101	0.1000	0.6994	1.0541	1.0410	2.1821	0.7547	0.8547	2.1720	0.0000	0.0000	2.1709	true	NONE	1	1.0047	0.3920	1.8769	13162001	13162001
20	13163001	13164100	DIPLOID	0	0.0000	1.0384	0.1933	0.6690	1.1256	1.1116	1.0384	0.1933	0.0000	2.0767	0.0000	0.0000	2.0742	true	NONE	1	0.5000	0.3990	1.0307	13163001	13163001
20	13164101	13204000	DIPLOID	0	0.0000	2.0105	0.1000	1.2893	1.0126	1.0000	2.0105	0.1000	0.0000	4.0210	0.0000	0.0000	4.0207	true	DEL	37	0.5000	0.4048	1.4084	13164101	13164101
20	13204001	14842000	DIPLOID	740	0.5294	1.9921	0.1000	1.2801	1.0071	0.9952	2.0000	0.1000	0.1059	3.9921	0.0000	0.0000	3.9920	true	NONE	1551	0.5010	0.3821	1.4031	13204001	13204001
20	14842001	14844000	HET_DELETION	1	0.5125	1.0758	0.3714	0.7105	0.5590	0.5521	1.1310	0.5967	0.4962	2.2068	0.0000	0.0000	2.2157	true	NONE	2	0.5125	0.2865	1.0827	14842001	14842001
20	14844001	14962956	DIPLOID	54	0.5296	1.9896	0.1000	1.2793	0.9861	0.9739	2.0000	0.1000	0.1059	3.9896	0.0000	0.0000	3.9899	true	NONE	115	0.5013	0.3841	1.4041	14842001	14844001
20	14962957	14988824	DIPLOID	1	0.5714	1.2944	0.9397	0.9710	1.0053	0.9929	1.7290	0.9162	1.0604	3.0235	0.0000	0.0000	3.0234	true	DEL	24	0.5719	0.3914	1.4094	14962957	14962957
20	14988825	15000623	DIPLOID	0	0.0000	1.2943	0.9396	0.8323	0.9923	0.9802	1.2943	0.9396	0.0000	2.5886	0.0000	0.0000	2.5887	false	DEL	11	0.5000	0.4115	1.2354	14988825	14988825
20	15000624	15013842	DIPLOID	4	0.6364	0.5796	0.9927	0.5174	1.0055	0.9933	1.0220	0.1115	0.7027	1.6015	0.0000	0.0000	1.6014	true	DEL	11	0.6381	0.4174	1.1770	15000624	15000624
20	15013843	15013948	UNKNOWN	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	DEL	0	1.0000	0.0000	1.8000	15013843	15013843
20	15013949	15108817	DIPLOID	84	0.5466	1.6693	0.9651	1.1818	0.9698	0.9582	2.0145	0.1000	0.5822	3.6839	0.0000	0.0000	3.6845	true	DEL	94	0.5469	0.3791	1.5381	15013949	15013949
20	15108818	15126000	DIPLOID	20	0.5219	1.8575	0.6367	1.2371	0.9674	0.9559	2.0000	0.1000	0.3845	3.8575	0.0000	0.0000	3.8582	false	DEL	12	0.5185	0.3553	1.4570	15108818	15108818
20	15126001	15302000	DIPLOID	151	0.5299	1.9943	0.1000	1.2808	0.9947	0.9832	2.0000	0.1000	0.1060	3.9943	0.0000	0.0000	3.9944	true	NONE	167	0.5007	0.3758	1.4023	15126001	15126001
20	15302001	15304000	HET_DELETION	0	0.0000	1.0812	0.3957	0.6964	0.6101	0.6034	1.0812	0.3957	0.0000	2.1624	0.0000	0.0000	2.1703	true	NONE	2	0.5000	0.3760	1.0650	15302001	15302001
20	15304001	17952000	DIPLOID	1802	0.5290	2.0000	0.1000	1.3009	0.9957	0.9853	2.0573	0.2855	0.2040	4.0573	0.0000	0.0000	4.0574	true	NONE	2553	0.5071	0.4129	1.4229	15302001	15304001
20	17952001	18124000	DIPLOID	90	0.5274	1.8473	0.6700	1.2339	0.9919	0.9837	2.0000	0.1000	0.4061	3.8473	0.0000	0.0000	3.8475	true	NONE	159	0.5198	0.4510	1.4611	17952001	17952001
20	18124001	19578000	DIPLOID	944	0.5304	2.0000	0.1000	1.2912	1.0071	0.9981	2.0268	0.1357	0.1250	4.0268	0.0000	0.0000	4.0266	true	NONE	1362	0.5033	0.4250	1.4107	18124001	18124001
20	19578001	19579000	DIPLOID	2	0.7687	0.9372	0.3112	1.3064	0.9470	0.9384	3.1374	0.6192	0.7152	4.0746	0.0000	0.0000	4.0757	true	NONE	1	0.7700	0.3770	1.8801	19578001	19578001
20	19579001	21286000	DIPLOID	678	0.5299	2.0000	0.1000	1.2883	1.0050	0.9990	2.0180	0.1000	0.1060	4.0180	0.0000	0.0000	4.0179	true	NONE	1642	0.5022	0.4240	1.4072	19579001	19579001
20	21286001	21287000	HOM_DELETION	0	0.0000	0.2857	0.9317	0.0976	0.0942	0.0939	0.0000	1.5000	0.0000	0.2857	0.0000	0.0000	0.3040	true	NONE	1	0.0000	0.5070	1.6857	21286001	21286001
20	21287001	21289000	HET_DELETION	0	0.0000	0.8834	0.5429	0.2883	0.2657	0.2649	0.0000	1.5000	0.0000	0.8834	0.0000	0.0000	0.8983	true	NONE	1	0.0000	0.3990	1.4466	21287001	21288001
20	21289001	24412000	DIPLOID	1764	0.5283	1.9978	0.1000	1.2819	0.9948	0.9942	2.0000	0.1000	0.1057	3.9978	0.0000	0.0000	3.9979	true	NONE	2821	0.5003	0.4268	1.4009	21286001	21289001
20	24412001	24413000	HET_DELETION	0	0.0000	0.9515	0.2429	0.6136	0.4486	0.4485	0.9515	0.3156	0.0000	1.9031	0.0000	0.0000	1.9142	true	NONE	1	0.5000	0.5870	1.0388	24412001	24412001
20	24413001	25027000	DIPLOID	702	0.5294	2.0000	0.1000	1.3078	1.0025	1.0030	2.0790	0.3857	0.2571	4.0790	0.0000	0.0000	4.0789	true	NONE	567	0.5097	0.4761	1.4316	24412001	24413001
20	25027001	25323000	DIPLOID	0	0.0000	2.0650	0.3218	1.3241	1.0145	1.0156	2.0650	0.3218	0.0000	4.1301	0.0000	0.0000	4.1298	true	NONE	241	0.5000	0.4902	1.4520	25027001	25027001
20	25323001	25722000	DIPLOID	0	0.0000	1.9755	0.1240	1.2670	0.9913	0.9930	1.9755	0.1240	0.0000	3.9511	0.0000	0.0000	3.9513	true	NONE	359	0.5000	0.4452	1.4196	25323001	25323001
20	25722001	26120000	DIPLOID	0	0.0000	2.0708	0.3483	1.3277	1.0667	1.0686	2.0708	0.3483	0.0000	4.1415	0.0000	0.0000	4.1402	true	NONE	44	0.5000	0.4952	1.4566	25722001	25722001
20	26120001	26139000	CENTROMETIC	0	0.0000	2.9449	0.2751	1.8855	1.6502	1.6532	2.9449	0.2751	0.0000	5.8897	0.0000	0.0000	5.8766	true	NONE	6	0.5000	0.3432	2.1559	26120001	26126001
20	26139001	26149000	CENTROMETIC	0	0.0000	4.1259	0.5782	2.6391	2.4604	2.4648	4.1259	0.5782	0.0000	8.2518	0.0000	0.0000	8.2223	true	NONE	3	0.5000	0.3440	3.1007	26139001	26144001
20	26149001	26200000	CENTROMETIC	0	0.0000	1.9849	0.1000	1.2730	0.9827	0.9845	1.9849	0.1000	0.0000	3.9699	0.0000	0.0000	3.9702	true	NONE	23	0.5000	0.3581	1.4120	26149001	26150001
20	26200001	26214000	CENTROMETIC	0	0.0000	7.1114	0.5229	4.5441	4.0050	4.0125	7.1114	0.5229	0.0000	14.2228	0.0000	0.0000	14.1621	true	NONE	7	0.5000	0.3484	5.4891	26200001	26201001
20	26214001	26238000	CENTROMETIC	0	0.0000	1.9829	0.1000	1.2717	1.0004	1.0023	1.9829	0.1000	0.0000	3.9658	0.0000	0.0000	3.9658	true	NONE	6	0.5000	0.3992	1.4137	26214001	26220001
20	26238001	26259000	CENTROMETIC	0	0.0000	3.9765	0.1190	2.5438	1.8407	1.8442	3.9765	0.1190	0.0000	7.9531	0.0000	0.0000	7.9361	true	NONE	5	0.5000	0.4662	2.9812	26238001	26251001
20	26259001	26290000	CENTROMETIC	0	0.0000	2.0899	0.4340	1.3400	1.1357	1.1379	2.0899	0.4340	0.0000	4.1799	0.0000	0.0000	4.1772	true	NONE	25	0.5000	0.3689	1.4720	26259001	26259001
20	26290001	26294000	CENTROMETIC	0	0.0000	1.1148	0.5360	0.3621	0.4561	0.4570	0.0000	1.5000	0.0000	1.1148	0.0000	0.0000	1.1258	true	NONE	2	0.0000	0.3730	1.4459	26290001	26292001
20	26294001	26317000	CENTROMETIC	0	0.0000	1.8166	0.7580	1.1656	1.0713	1.0733	1.8166	0.7580	0.0000	3.6333	0.0000	0.0000	3.6318	true	NONE	20	0.5000	0.3630	1.5467	26294001	26296001
20	26317001	26319000	CENTROMETIC	0	0.0000	0.4089	0.9909	0.1369	0.1282	0.1285	0.0000	1.5000	0.0000	0.4089	0.0000	0.0000	0.4265	true	NONE	2	0.0000	0.3470	1.6364	26317001	26317001
20	26319001	27869568	CENTROMETIC	0	0.0000	0.0000	0.1000	0.0000	0.0000	0.0000	0.0000	1.5000	0.0000	0.0000	0.0000	0.0000	0.0000	true	NONE	0	1.0000	0.0000	1.8000	26319001	27869568
20	27869569	29424000	CENTROMETIC	0	0.0000	4.3621	0.9791	2.7898	2.1733	2.1774	4.3621	0.9791	0.0000	8.7242	0.0000	0.0000	8.7004	true	CENTROMERE	1	0.5000	0.2560	3.2897	27869569	27869569
20	29424001	29517000	CENTROMETIC	0	0.0000	1.8370	0.7017	1.1786	0.7660	0.7674	1.8370	0.7017	0.0000	3.6740	0.0000	0.0000	3.6787	true	NONE	1	0.5000	0.5890	1.5304	29424001	29516001
20	29517001	29519000	CENTROMETIC	0	0.0000	0.6787	0.9597	0.4395	0.4232	0.4240	0.6787	1.4416	0.0000	1.3574	0.0000	0.0000	1.3690	true	NONE	1	0.5000	0.6030	1.2571	29517001	29518001
20	29519001	29520000	CENTROMETIC	0	0.0000	1.7738	0.8510	1.1383	0.9230	0.9248	1.7738	0.8510	0.0000	3.5477	0.0000	0.0000	3.5492	true	NONE	1	0.5000	0.5890	1.5809	29519001	29519001
20	29520001	29584000	CENTROMETIC	0	0.0000	17.0428	0.2151	10.8811	8.9922	9.0093	17.0428	0.2151	0.0000	34.0855	0.0000	0.0000	33.9241	true	NONE	1	0.5000	0.3370	13.4342	29520001	29583001
